RA;Código_turma;Nome_Disciplina
11201921750;DB1ESHC022-17SB;MACROECONOMIA I
11201921750;DA1ESHC002-17SB;CONTABILIDADE BÁSICA
11201921753;DB3BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11201921753;DA2ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201921767;DA1NHBQ013-22SA;QUÍMICA DOS ELEMENTOS
11201921767;NA1NHZ1027-15SA;FARMACOLOGIA
11201921768;DA1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201921768;DA1MCTA006-17SA;CIRCUITOS DIGITAIS
11201921768;DA1MCCC012-23SA;MODELAGEM DE BANCO DE DADOS
11201921769;DA2ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11201921769;DA2ESTG017-17SB;INTRODUÇÃO AOS PROCESSOS DE FABRICAÇÃO METAL MECÂNICO
11201921769;DA1ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201921781;NA3BCJ0204-15SB;FENÔMENOS MECÂNICOS
11201921784;NA1NHZ4080-20SA;HISTÓRIA DA QUÍMICA
11201921793;DA1ESAU010-23SA;CARTOGRAFIA E GEOPROCESSAMENTO
11201921793;DA1MCBD003-23SA;METODOLOGIA DE PESQUISA EM CIÊNCIA DE DADOS
11201921796;NA1ESAU016-25SA;GESTÃO DE GASES DE EFEITO ESTUFA
11201921796;DA1ESTU025-17SA;AVALIAÇÃO DE IMPACTOS AMBIENTAIS
11201921807;DB1ESTG021-17SB;SISTEMAS CAD/CAE
11201921807;NA1ESTG024-17SB;SISTEMAS DE INFORMAÇÃO CORPORATIVOS
11201921807;NA1ESTG005-17SB;ENGENHARIA ECONÔMICA APLICADA A SISTEMAS DE GESTÃO
11201921814;NA1ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA
11201921814;NA1ESTA008-17SB;SISTEMAS DE CONTROLE II
11201921814;NA1ESAE005-23SB;TÉCNICAS DE ANÁLISE ESTRUTURAL
11201921814;NA1MCTC002-15SB;INTRODUÇÃO À NEUROCIÊNCIA
11201921814;NA1ESZS033-17SB;PROPULSÃO AEROESPACIAL NÃO-CONVENCIONAL
11201921818;DA4BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11201921818;NA1NHT1030-15SA;GEOLOGIA E PALEONTOLOGIA
11201921821;NA1BCN0404-15SA;GEOMETRIA ANALÍTICA
11201921823;NA1ESTU007-17SA;HABITAÇÃO E ASSENTAMENTOS HUMANOS
11201921824;NA1ESHP014-13SB;INTRODUÇÃO ÀS POLÍTICAS PÚBLICAS
11201921826;NA1MCCC003-23SA;ALGORITMOS EM GRAFOS
11201921829;NA1MCTC002-15SB;INTRODUÇÃO À NEUROCIÊNCIA
11201921829;NA1MCTC007-20SB;COMUNICAÇÃO CIENTÍFICA
11201921829;NA1MCTC019-20SB;NEUROBIOLOGIA MOLECULAR E CELULAR
11201921829;NA1MCTC011-15SB;PSICOLOGIA COGNITIVA
11201921830;DA1BIR0004-15SB;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11201921830;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201921830;NB1BIS0003-15SB;BASES MATEMÁTICAS
11201921832;DA1BCK0104-15SA;INTERAÇÕES ATÔMICAS E MOLECULARES
11201921832;NA1ESTU026-17SA;CARACTERIZAÇÃO DE MATRIZES AMBIENTAIS
11201921833;NB3BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11201921833;NA1ESTO016-17SB;FENÔMENOS DE TRANSPORTE
11201921833;NA1ESTM004-17SA;CIÊNCIA DOS MATERIAIS
11201921844;NA1BCM0506-15SA;COMUNICAÇÃO E REDES
11201921846;NA1ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11201921852;NA1MCCC003-23SA;ALGORITMOS EM GRAFOS
11201921854;DA1ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201921854;DA1ESHC013-21SB;RELAÇÕES COMERCIAIS E DE INVESTIMENTO INTERNACIONAIS
11201921854;DA3BCL0308-15SB;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11201921854;NA1BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL
11201921855;NA1BIS0003-15SB;BASES MATEMÁTICAS
11201921855;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201921855;NA1BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201921867;NA1ESZG011-17SB;PLANEJAMENTO ESTRATÉGICO EM GESTÃO DE PROJETOS
11201921868;NA1MCTD021-18SA;FUNDAMENTOS DE ÁLGEBRA
11201921868;NA1NHZ4079-20SA;FILOSOFIA DA QUÍMICA
11201921868;NA4BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11201921872;NA1MCTB008-17SA;CÁLCULO DE PROBABILIDADE
11201921872;NA1NHZ6012-18SA;EMPREENDEDORISMO E PLANEJAMENTO DE PROJETOS EM BIOTECNOLOGIA
11201921876;NA1ESZP026-13SB;MEMÓRIA, IDENTIDADES SOCIAIS E CIDADANIA NAS SOCIEDADES COMPLEXAS CONTEMPORÂNEAS
11201921882;NA1ESTO016-17SB;FENÔMENOS DE TRANSPORTE
11201921882;NA1ESTA008-17SB;SISTEMAS DE CONTROLE II
11201921883;DA1ESTI002-17SA;ELETRÔNICA DIGITAL
11201921886;DA1ESZG041-17SB;GESTÃO DA INOVAÇÃO
11201921886;NA1ESGE002-23SB;PESQUISA OPERACIONAL
11201921886;DA1ESZG006-17SB;PESQUISA OPERACIONAL APLICADA
11201921886;NA1ESTU024-17SA;ANÁLISE DE SISTEMAS E MODELAGEM AMBIENTAL
11201921888;DA1ESZP026-13SB;MEMÓRIA, IDENTIDADES SOCIAIS E CIDADANIA NAS SOCIEDADES COMPLEXAS CONTEMPORÂNEAS
11201921888;DA1ESBM008-23SB;LEGISLAÇÃO RELACIONADA À SAÚDE
11201921889;NA1BIK0102-15SA;ESTRUTURA DA MATÉRIA
11201921889;NC1ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201921889;NA1NHZ4080-20SA;HISTÓRIA DA QUÍMICA
11201921894;DA1MCTB001-17SB;ÁLGEBRA LINEAR
11201921894;DA1ESHC029-21SB;MICROECONOMIA III
11201921894;DA1ESHC003-17SB;DESENVOLVIMENTO SOCIOECONÔMICO
11201921896;NA1ESZG011-17SB;PLANEJAMENTO ESTRATÉGICO EM GESTÃO DE PROJETOS
11201921896;NA1ESGE009-23SB;TÓPICOS EM ENGENHARIA DE PRODUÇÃO NA INDÚSTRIA DE ALIMENTOS
11201921896;NA1ESHC022-17SB;MACROECONOMIA I
11201921896;NA1ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11201921897;NA1ESTU006-17SA;GEOTECNIA
11201921897;DA1NHZ5014-15SA;QUESTÕES ATUAIS NO ENSINO DE CIÊNCIAS
11201921897;NA1ESAU010-23SA;CARTOGRAFIA E GEOPROCESSAMENTO
11201921901;DA1ESHC037-21SB;ECONOMETRIA III
11201921902;DA1ESTG017-17SB;INTRODUÇÃO AOS PROCESSOS DE FABRICAÇÃO METAL MECÂNICO
11201921902;NA1ESTG008-17SB;GERÊNCIA DE ATIVOS
11201921902;DB1ESTG021-17SB;SISTEMAS CAD/CAE
11201921903;NA1ESTO001-17SA;CIRCUITOS ELÉTRICOS E FOTÔNICA
11201921907;NA1ESTG008-17SB;GERÊNCIA DE ATIVOS
11201921912;DA1NHBQ002-22SA;ELETROANALÍTICA E INSTRUMENTAÇÃO EM QUÍMICA
11201921916;NA1ESHC016-17SB;FINANÇAS CORPORATIVAS
11201921916;NA1NHI2049-13SB;LÓGICA BÁSICA
11201921929;DI1MCZA002-17SB;APRENDIZADO DE MÁQUINA
11201921930;NA1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11201921932;NA1MCZC022-20SB;PSICOMETRIA
11201921932;NA1MCZC013-15SB;MEMÓRIA E APRENDIZAGEM
11201921934;NB1MCCC007-23SA;COMPUTAÇÃO GRÁFICA
11201921937;DI1ESHR903-18SB;METODOLOGIA DE PESQUISA EM RELAÇÕES INTERNACIONAIS (TCC 1)
11201921937;DA1ESHR030-21SB;ESTUDOS ESTRATÉGICOS E DEFESA
11201921937;DA1BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201921937;DA1ESHR016-21SB;SISTEMA FINANCEIRO INTERNACIONAL
11201921937;DA1ESHR006-13SB;FORMAÇÃO HISTÓRICA DA AMÉRICA LATINA
11201921937;DA1ESHR008-21SB;INTEGRAÇÃO REGIONAL - TEORIAS E EXPERIÊNCIAS
11201921945;DA1NHT3071-15SA;ELETROMAGNETISMO II
11201921946;DA1MCNC003-23SB;PROCESSAMENTO DE SINAIS NEURAIS
11201921946;NA1MCZC013-15SB;MEMÓRIA E APRENDIZAGEM
11201921947;DA1ESTA004-17SA;CIRCUITOS ELÉTRICOS II
11201921947;NA2ESTA002-17SA;CIRCUITOS ELÉTRICOS I
11201921953;NA1NHLH002-24SB;BRASIL REPUBLICANO: DA TRANSIÇÃO MONARQUIA-REPÚBLICA AO ESTADO NOVO
11201921960;NA1BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL
11201921961;DA1BCK0103-15SB;FÍSICA QUÂNTICA
11201921961;DA2ESTA002-17SB;CIRCUITOS ELÉTRICOS I
11201921961;DA1ESTO008-17SB;MECÂNICA DOS SÓLIDOS I
11201921961;DA2MCTB001-17SB;ÁLGEBRA LINEAR
11201921966;DA1MCTB001-17SB;ÁLGEBRA LINEAR
11201921967;NA1ESZG010-17SB;PLANEJAMENTO E CONTROLE DE PROJETOS
11201921967;DA1ESTG003-17SB;ECONOMIA DE EMPRESAS
11201921967;DA1ESGE001-23SB;ENGENHARIA DE SEGURANÇA DO TRABALHO
11201921967;NA1ESZG012-17SB;PROJETOS INDUSTRIAIS
11201921967;DA1ESZG028-17SB;AUTOMAÇÃO EM SISTEMAS DE MANUFATURA
11201921968;NA1ESZU025-17SA;EDUCAÇÃO AMBIENTAL
11201921973;NA1ESTE028-17SA;ENGENHARIA NUCLEAR
11201921976;NA2BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11201921976;NA1ESZG011-17SB;PLANEJAMENTO ESTRATÉGICO EM GESTÃO DE PROJETOS
11201921976;NA1ESTS012-17SB;AEROELASTICIDADE
11201921990;DA1NHZ3043-15SA;NOÇÕES DE ASTRONOMIA E COSMOLOGIA
11201921990;DA1MCZA023-17SA;REDES CONVERGENTES
11201921990;DA1MCTB001-17SA;ÁLGEBRA LINEAR
11201921996;NA1NHZ2116-18SB;DISCUSSÕES ATUAIS EM FILOSOFIA DA CIÊNCIA
11201921996;NA1ESHR011-21SB;INTRODUÇÃO AO DIREITO E FUNDAMENTOS DO DIREITO INTERNACIONAL
11201921996;NE1ESZR007-21SB;A QUESTÃO NUCLEAR NAS RELAÇÕES INTERNACIONAIS
11201921997;NA1ESHR027-21SB;ÁFRICA NAS RELAÇÕES INTERNACIONAIS
11201921997;NA1BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201921997;NA1ESHP022-14SB;CULTURA POLÍTICA
11201921997;NE1ESZR007-21SB;A QUESTÃO NUCLEAR NAS RELAÇÕES INTERNACIONAIS
11201922000;NB3BCK0103-15SA;FÍSICA QUÂNTICA
11201922002;NA4BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11201922009;NA1MCCC007-23SA;COMPUTAÇÃO GRÁFICA
11201922009;NA1ESZG013-17SB;EMPREENDEDORISMO
11201922012;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11201922012;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201922012;NA1BHQ0301-15SB;TERRITÓRIO E SOCIEDADE
11201922110;DA1ESZG041-17SB;GESTÃO DA INOVAÇÃO
11201922110;NA1ESTG005-17SB;ENGENHARIA ECONÔMICA APLICADA A SISTEMAS DE GESTÃO
11201922110;NA1ESTG007-17SB;ENGENHARIA LOGÍSTICA
11201922110;NA1NHZ4080-20SA;HISTÓRIA DA QUÍMICA
11201922110;NA1ESZG040-17SB;MODELOS DE DECISÃO MULTICRITÉRIO
11201922113;DA1NHZ6011-18SA;BIOTECNOLOGIA HUMANA
11201922113;DA2NHT1057-15SA;GENÉTICA II
11201922117;NA1MCZA035-17SA;ALGORITMOS PROBABILÍSTICOS
11201922120;DA1ESTS015-17SB;COMBUSTÃO I
11201922120;DA1ESTS008-17SB;VIBRAÇÕES
11201922121;NB1ESTI007-17SA;COMUNICAÇÃO DIGITAL
11201922121;NA1ESIF001-23SA;CODIFICAÇÃO DE SINAIS MULTIMÍDIA
11201922121;NA1MCTA004-17SA;ARQUITETURA DE COMPUTADORES
11201922124;DA1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11201922124;DA1MCCC003-23SA;ALGORITMOS EM GRAFOS
11201922129;NA1ESTU006-17SA;GEOTECNIA
11201922129;NA1ESTU024-17SA;ANÁLISE DE SISTEMAS E MODELAGEM AMBIENTAL
11201922131;DA1ESZM013-17SA;TECNOLOGIA DE ELASTÔMEROS
11201922131;DA1ESTG021-17SB;SISTEMAS CAD/CAE
11201922136;NB1ESTU024-17SA;ANÁLISE DE SISTEMAS E MODELAGEM AMBIENTAL
11201922136;NA1ESZE104-17SA;ENERGIA GEOTÉRMICA
11201922147;DA1NHZ6015-18SA;BIOTECNOLOGIA AMBIENTAL E AGROINDUSTRIAL
11201922147;DA1BCK0104-15SA;INTERAÇÕES ATÔMICAS E MOLECULARES
11201922147;DA1BCK0103-15SA;FÍSICA QUÂNTICA
11201922147;DA1NHZ6012-18SA;EMPREENDEDORISMO E PLANEJAMENTO DE PROJETOS EM BIOTECNOLOGIA
11201922151;DA1NHT3071-15SA;ELETROMAGNETISMO II
11201922151;DA1NHT3067-15SA;ANÁLISE DE FOURIER E APLICAÇÕES
11201922158;NA1ESTS008-17SB;VIBRAÇÕES
11201922158;NA1ESGE006-23SB;ENGENHARIA DE SEGURANÇA DO TRABALHO: ERGONOMIA
11201922158;NA1ESTG008-17SB;GERÊNCIA DE ATIVOS
11201922158;NA2ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11201922158;DA1ESTG017-17SB;INTRODUÇÃO AOS PROCESSOS DE FABRICAÇÃO METAL MECÂNICO
11201922158;NA1ESTG007-17SB;ENGENHARIA LOGÍSTICA
11201922167;NA1ESZU025-17SA;EDUCAÇÃO AMBIENTAL
11201922170;NA2BIS0003-15SA;BASES MATEMÁTICAS
11201922170;NB3BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11201922171;DA1ESHC029-21SB;MICROECONOMIA III
11201922179;NB6BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11201922180;NB1MCCC007-23SA;COMPUTAÇÃO GRÁFICA
11201922187;NA1MCZC013-15SB;MEMÓRIA E APRENDIZAGEM
11201922187;DA1MCZC022-20SB;PSICOMETRIA
11201922187;NA1MCTC019-20SB;NEUROBIOLOGIA MOLECULAR E CELULAR
11201922187;NA1MCTC024-15SB;NEUROETOLOGIA
11201922194;DA1ESTU023-17SA;BIOMAS BRASILEIROS
11201922194;DA1NHZ4079-20SA;FILOSOFIA DA QUÍMICA
11201922196;NA1ESTE035-17SA;ENGENHARIA EÓLICA
11201922196;NA1ESTE028-17SA;ENGENHARIA NUCLEAR
11201922196;DA1ESZE094-17SA;ENGENHARIA DO ETANOL
11201922203;NA1ESTI007-17SA;COMUNICAÇÃO DIGITAL
11201922204;NA1MCZA035-17SA;ALGORITMOS PROBABILÍSTICOS
11201922207;NA1ESHR018-21SB;ATORES NÃO ESTATAIS E AS RELAÇÕES INTERNACIONAIS
11201922218;NA1NHZ4079-20SA;FILOSOFIA DA QUÍMICA
11201922219;NA1ESHC020-17SB;HISTÓRIA ECONÔMICA GERAL
11201922219;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201922219;NA1ESHC016-17SB;FINANÇAS CORPORATIVAS
11201922219;DA1ESHC022-17SB;MACROECONOMIA I
11201922224;DB1ESTA017-17SA;LABORATÓRIO DE MÁQUINAS ELÉTRICAS
11201922233;DA1ESZI014-17SA;SISTEMAS INTELIGENTES
11201922233;DA1MCZA023-17SA;REDES CONVERGENTES
11201922233;DA1ESZI029-17SA;REDES WAN DE BANDA LARGA
11201922239;NA1ESTE028-17SA;ENGENHARIA NUCLEAR
11201922254;NB1ESTI007-17SA;COMUNICAÇÃO DIGITAL
11201922254;NB1BCK0103-15SA;FÍSICA QUÂNTICA
11201922256;NB1BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11201922257;NB1BIS0003-15SB;BASES MATEMÁTICAS
11201922257;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201922268;NC1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922268;NA6BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11201922268;DA1ESTI003-17SB;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES
11201922269;NA1ESHR030-21SB;ESTUDOS ESTRATÉGICOS E DEFESA
11201922284;NA1ESTB022-17SB;FUNDAMENTOS DE ELETRÔNICA ANALÓGICA E DIGITAL
11201922284;NA1ESBM003-23SB;COMPUTAÇÃO CIENTÍFICA APLICADA A PROBLEMAS BIOLÓGICOS
11201922284;NA1ESBM008-23SB;LEGISLAÇÃO RELACIONADA À SAÚDE
11201922284;NA1ESTB030-17SB;FÍSICA MÉDICA II
11201922285;DA1NHZ5014-15SA;QUESTÕES ATUAIS NO ENSINO DE CIÊNCIAS
11201922285;DA1NHLB004-23SA;PRÁTICAS DE ENSINO DE BIOLOGIA E PLANEJAMENTO
11201922288;DA1MCZC013-15SB;MEMÓRIA E APRENDIZAGEM
11201922293;NA1ESHP029-14SB;TEORIA E GESTÃO DE ORGANIZAÇÕES PÚBLICAS
11201922296;NA1NHT4007-15SA;ESPECTROSCOPIA
11201922298;DA1NHH2085-16SB;FILOSOFIA DA ARTE
11201922301;DB1ESTG021-17SB;SISTEMAS CAD/CAE
11201922301;NA2ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11201922301;NA1ESTG003-17SB;ECONOMIA DE EMPRESAS
11201922301;NA1ESZG012-17SB;PROJETOS INDUSTRIAIS
11201922304;NA1ESHR030-21SB;ESTUDOS ESTRATÉGICOS E DEFESA
11201922304;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201922306;NA1ESZG010-17SB;PLANEJAMENTO E CONTROLE DE PROJETOS
11201922307;DA1MCTA004-17SA;ARQUITETURA DE COMPUTADORES
11201922307;DA1MCCC012-23SA;MODELAGEM DE BANCO DE DADOS
11201922307;DA1MCCC008-23SA;INTELIGÊNCIA ARTIFICIAL
11201922311;NA1ESHC034-21SB;ECONOMIA DO MEIO AMBIENTE
11201922311;NA1ESHC003-17SB;DESENVOLVIMENTO SOCIOECONÔMICO
11201922311;DA1ESHC029-21SB;MICROECONOMIA III
11201922315;NA1ESHP014-13SB;INTRODUÇÃO ÀS POLÍTICAS PÚBLICAS
11201922315;DA3BCN0402-15SB;FUNÇÕES DE UMA VARIÁVEL
11201922315;DA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11201922317;NA1ESZB031-17SB;INSTALAÇÕES HOSPITALARES
11201922317;NA1ESBM018-25SB;GESTÃO DE TECNOLOGIA HOSPITALAR
11201922320;NA1MCZC022-20SB;PSICOMETRIA
11201922321;DA1ESHP013-22SB;DIREITO CONSTITUCIONAL
11201922321;DA1NHH2085-16SB;FILOSOFIA DA ARTE
11201922321;DA1MCZC022-20SB;PSICOMETRIA
11201922323;DA1BHQ0001-15SB;IDENTIDADE E CULTURA
11201922323;DB1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO
11201922323;DA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11201922323;DA1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS
11201922323;DA1ESHR018-21SB;ATORES NÃO ESTATAIS E AS RELAÇÕES INTERNACIONAIS
11201922325;NB1BIR0603-15SB;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11201922325;NA1BCM0506-15SB;COMUNICAÇÃO E REDES
11201922326;NA1MCTA006-17SA;CIRCUITOS DIGITAIS
11201922328;NA1ESTE035-17SA;ENGENHARIA EÓLICA
11201922328;NA1ESZE104-17SA;ENERGIA GEOTÉRMICA
11201922329;NA1NHLH001-24SB;ANTIGUIDADES E USOS DO PASSADO
11201922330;NA1ESTO011-17SB;FUNDAMENTOS DE DESENHO TÉCNICO
11201922330;NA1ESAE002-23SB;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11201922335;DA1ESTM008-17SA;MATERIAIS COMPÓSITOS
11201922335;DA1ESZU019-17SA;TRANSPORTES E MEIO AMBIENTE
11201922335;DA1BCK0103-15SA;FÍSICA QUÂNTICA
11201922335;DB1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11201922335;DA1NHZ4079-20SA;FILOSOFIA DA QUÍMICA
11201922335;DC2ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201922335;DC1BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11201922336;NA1ESZT018-17SB;TÓPICOS ESPECIAIS EM PLANEJAMENTO TERRITORIAL
11201922336;NA1LHZ0025-19SB;PRÁTICA EM MUSEUS, ARQUIVOS E BENS CULTURAIS
11201922336;DA1ESHP004-13SB;CIDADANIA, DIREITOS E DESIGUALDADES
11201922336;DA1ESTU023-17SA;BIOMAS BRASILEIROS
11201922336;DA1NHZ2117-18SA;HISTÓRIA E FILOSOFIA DA BIOLOGIA
11201922336;NA1LHZ0021-19SB;HISTÓRIA, PATRIMÔNIO E MEMÓRIA
11201922338;NA1ESGE002-23SB;PESQUISA OPERACIONAL
11201922338;NA1ESTG005-17SB;ENGENHARIA ECONÔMICA APLICADA A SISTEMAS DE GESTÃO
11201922339;DA1ESHP030-22SB;ORÇAMENTO PÚBLICO
11201922339;NA1ESHT019-17SB;PLANEJAMENTO E POLÍTICA RURAL
11201922339;DA1ESHP023-22SB;HISTÓRIA DAS INSTITUIÇÕES POLÍTICAS BRASILEIRAS
11201922342;NC1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922343;NB1ESTI017-17SA;FUNDAMENTOS DE ELETROMAGNETISMO APLICADO
11201922343;NA1ESIF001-23SA;CODIFICAÇÃO DE SINAIS MULTIMÍDIA
11201922348;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201922348;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201922348;NA1ESHR022-21SB;TEORIAS CLÁSSICAS DAS RELAÇÕES INTERNACIONAIS
11201922348;NA1LHE0001-19SB;HISTÓRIA, EUROCENTRISMO E PÓS-COLONIALISMO
11201922353;DA1ESHP004-13SB;CIDADANIA, DIREITOS E DESIGUALDADES
11201922353;DA1ESHP030-22SB;ORÇAMENTO PÚBLICO
11201922353;DA1ESHP014-13SB;INTRODUÇÃO ÀS POLÍTICAS PÚBLICAS
11201922357;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11201922357;NA1BHQ0001-15SB;IDENTIDADE E CULTURA
11201922363;NA1ESTU023-17SA;BIOMAS BRASILEIROS
11201922364;NA1ESTG005-17SB;ENGENHARIA ECONÔMICA APLICADA A SISTEMAS DE GESTÃO
11201922365;DA1ESEC004-24SB;OFICINAS EM ECONOMIA E HISTÓRIA DO ABC PAULISTA
11201922365;NC1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922366;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11201922366;NA1ESHP014-13SB;INTRODUÇÃO ÀS POLÍTICAS PÚBLICAS
11201922366;NA1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS
11201922366;NA1ESZP026-13SB;MEMÓRIA, IDENTIDADES SOCIAIS E CIDADANIA NAS SOCIEDADES COMPLEXAS CONTEMPORÂNEAS
11201922368;NA1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922368;NB1ESTA002-17SA;CIRCUITOS ELÉTRICOS I
11201922372;NA1NHH2009-13SB;ÉTICA
11201922374;DA1ESZE094-17SA;ENGENHARIA DO ETANOL
11201922374;NB1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922377;NA4BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11201922377;DA1BIS0003-15SA;BASES MATEMÁTICAS
11201922380;DA1ESTI003-17SB;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES
11201922380;DA1ESBM008-23SB;LEGISLAÇÃO RELACIONADA À SAÚDE
11201922382;NA2BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA
11201922382;NB1BIS0003-15SA;BASES MATEMÁTICAS
11201922391;DB1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11201922391;DC1BCN0404-15SA;GEOMETRIA ANALÍTICA
11201922391;DA12BCJ0204-15SA;FENÔMENOS MECÂNICOS
11201922391;DC1ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201922391;DB4BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11201922398;NB1ESTA002-17SA;CIRCUITOS ELÉTRICOS I
11201922398;NA1ESAE002-23SB;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11201922398;NA2ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11201922398;NA1ESBM016-25SB;ERGONOMIA
11201922400;NA1NHI2049-13SB;LÓGICA BÁSICA
11201922400;NA1ESZI027-17SA;INFORMAÇÃO E SOCIEDADE
11201922400;NA1ESHR027-21SB;ÁFRICA NAS RELAÇÕES INTERNACIONAIS
11201922402;NA1ESZU025-17SA;EDUCAÇÃO AMBIENTAL
11201922405;NA1ESTA008-17SB;SISTEMAS DE CONTROLE II
11201922405;NA1ESTS001-17SB;DINÂMICA I
11201922405;NA1ESTS006-17SB;LABORATÓRIO DE GUIAGEM, NAVEGAÇÃO E CONTROLE
11201922405;NA1ESTS008-17SB;VIBRAÇÕES
11201922406;DA1BCK0103-15SA;FÍSICA QUÂNTICA
11201922406;DA1ESTU006-17SA;GEOTECNIA
11201922406;DA1ESTU025-17SA;AVALIAÇÃO DE IMPACTOS AMBIENTAIS
11201922406;DC1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922406;DA1ESTU023-17SA;BIOMAS BRASILEIROS
11201922407;NA1ESTG010-17SB;INOVAÇÃO TECNOLÓGICA
11201922407;NA1ESTG025-17SB;PROPRIEDADE INTELECTUAL
11201922407;DA1BCS0002-25SA;PROJETO DIRIGIDO
11201922409;NA1BIS0003-15SB;BASES MATEMÁTICAS
11201922409;NB1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201922409;NA1ESHC016-17SB;FINANÇAS CORPORATIVAS
11201922410;DA1ESHP014-13SB;INTRODUÇÃO ÀS POLÍTICAS PÚBLICAS
11201922413;DA2MCZA015-13SA;MINERAÇÃO DE DADOS
11201922420;NB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
